customer_code,segment,lifetime_value,orders_count,successful_payments,failed_payments,previous_recovery_success,contact_count
CUST_03910,occasional,2835.12,3,3,0,0.55,0
CUST_03911,occasional,3986.14,4,2,2,0.55,0
CUST_03912,occasional,8293.65,6,6,0,0.55,0
CUST_03913,reliable,7765.17,8,8,0,0.75,0
CUST_03914,frequent_failure,941.55,4,1,3,0.35,0
CUST_03915,occasional,3042.87,4,3,1,0.55,0
CUST_03916,high_value,65291.12,6,6,0,0.8,0
CUST_03917,occasional,1550.49,1,1,0,0.55,0
CUST_03918,unresponsive,9223.34,5,5,0,0.25,0
CUST_03919,unresponsive,4822.54,5,4,1,0.25,0
CUST_03920,reliable,7020.52,4,4,0,0.75,0
CUST_03921,occasional,10827.49,7,7,0,0.55,0
CUST_03922,reliable,13704.23,8,8,0,0.75,0
CUST_03923,price_sensitive,5953.44,6,5,1,0.6,0
CUST_03924,occasional,1885.18,2,2,0,0.55,0
CUST_03925,price_sensitive,5293.68,5,5,0,0.6,0
CUST_03926,unresponsive,1841.4,3,1,2,0.25,0
CUST_03927,occasional,4875.29,4,3,1,0.55,0
CUST_03928,occasional,942.27,2,2,0,0.55,0
CUST_03929,frequent_failure,2232.04,5,2,3,0.35,0
CUST_03930,occasional,6173.09,4,4,0,0.55,0
CUST_03931,occasional,9274.9,6,6,0,0.55,0
CUST_03932,unresponsive,2668.82,2,2,0,0.25,0
CUST_03933,occasional,1466.79,2,1,1,0.55,0
CUST_03934,occasional,7602.87,5,5,0,0.55,0
CUST_03935,price_sensitive,4159.57,6,4,2,0.6,0
CUST_03936,occasional,4769.52,5,5,0,0.55,0
CUST_03937,reliable,12254.92,10,9,1,0.75,0
CUST_03938,reliable,25451.06,11,11,0,0.75,0
CUST_03939,reliable,18644.4,10,9,1,0.75,0
CUST_03940,price_sensitive,3745.61,3,3,0,0.6,0
CUST_03941,reliable,5755.47,3,3,0,0.75,0
CUST_03942,reliable,13930.83,7,7,0,0.75,0
CUST_03943,occasional,3002.89,4,2,2,0.55,0
CUST_03944,high_value,15795.02,4,3,1,0.8,0
CUST_03945,reliable,9610.61,7,7,0,0.75,0
CUST_03946,reliable,13474.23,7,6,1,0.75,0
CUST_03947,unresponsive,2171.46,1,1,0,0.25,0
CUST_03948,high_value,27991.15,4,4,0,0.8,0
CUST_03949,occasional,4555.09,5,5,0,0.55,0
CUST_03950,occasional,9251.0,5,5,0,0.55,0
CUST_03951,reliable,20077.92,9,9,0,0.75,0
CUST_03952,reliable,5040.13,4,3,1,0.75,0
CUST_03953,unresponsive,2584.12,4,2,2,0.25,0
CUST_03954,reliable,6107.5,5,5,0,0.75,0
CUST_03955,reliable,5043.66,4,3,1,0.75,0
CUST_03956,price_sensitive,7998.07,7,6,1,0.6,0
CUST_03957,reliable,8702.68,6,6,0,0.75,0
CUST_03958,price_sensitive,3204.6,4,4,0,0.6,0
CUST_03959,reliable,8722.34,6,6,0,0.75,0
CUST_03960,price_sensitive,6824.31,5,5,0,0.6,0
CUST_03961,reliable,2212.71,1,1,0,0.75,0
CUST_03962,reliable,16477.83,7,7,0,0.75,0
CUST_03963,reliable,18582.87,11,11,0,0.75,0
CUST_03964,frequent_failure,10145.46,10,8,2,0.35,0
CUST_03965,price_sensitive,3461.58,3,3,0,0.6,0
CUST_03966,price_sensitive,4086.72,5,4,1,0.6,0
CUST_03967,reliable,15949.61,6,6,0,0.75,0
CUST_03968,high_value,28511.91,7,7,0,0.8,0
CUST_03969,price_sensitive,5600.11,5,5,0,0.6,0
CUST_03970,reliable,18409.92,11,10,1,0.75,0
CUST_03971,reliable,10951.18,5,5,0,0.75,0
CUST_03972,occasional,5509.92,5,5,0,0.55,0
CUST_03973,frequent_failure,11408.7,11,9,2,0.35,0
CUST_03974,unresponsive,2997.82,3,2,1,0.25,0
CUST_03975,reliable,18759.96,7,7,0,0.75,0
CUST_03976,unresponsive,15461.61,7,7,0,0.25,0
CUST_03977,price_sensitive,5296.89,6,5,1,0.6,0
CUST_03978,high_value,56504.83,7,7,0,0.8,0
CUST_03979,unresponsive,5900.14,4,4,0,0.25,0
CUST_03980,reliable,10649.28,7,7,0,0.75,0
CUST_03981,price_sensitive,3528.19,5,5,0,0.6,0
CUST_03982,reliable,14974.17,11,9,2,0.75,0
CUST_03983,high_value,42277.16,6,6,0,0.8,0
CUST_03984,occasional,6032.04,4,4,0,0.55,0
CUST_03985,occasional,14961.44,10,9,1,0.55,0
CUST_03986,price_sensitive,3710.41,3,3,0,0.6,0
CUST_03987,reliable,20638.44,10,10,0,0.75,0
CUST_03988,occasional,4982.21,3,3,0,0.55,0
CUST_03989,reliable,11833.26,8,7,1,0.75,0
CUST_03990,reliable,8194.31,4,4,0,0.75,0
CUST_03991,unresponsive,8151.72,4,4,0,0.25,0
CUST_03992,occasional,8100.19,10,9,1,0.55,0
CUST_03993,occasional,5856.17,3,3,0,0.55,0
CUST_03994,reliable,23434.52,12,12,0,0.75,0
CUST_03995,reliable,12001.57,5,5,0,0.75,0
CUST_03996,occasional,1287.74,1,1,0,0.55,0
CUST_03997,price_sensitive,4614.21,4,3,1,0.6,0
CUST_03998,reliable,16229.5,9,9,0,0.75,0
CUST_03999,high_value,21127.59,5,5,0,0.8,0
CUST_04000,occasional,4042.79,4,4,0,0.55,0
CUST_04001,reliable,12041.57,9,7,2,0.75,0
CUST_04002,occasional,5984.96,5,4,1,0.55,0
CUST_04003,reliable,15818.96,12,10,2,0.75,0
CUST_04004,price_sensitive,4312.65,5,3,2,0.6,0
CUST_04005,unresponsive,8159.52,7,4,3,0.25,0
CUST_04006,unresponsive,5149.95,4,3,1,0.25,0
CUST_04007,high_value,44651.48,7,7,0,0.8,0
CUST_04008,price_sensitive,5550.52,5,5,0,0.6,0
CUST_04009,occasional,17007.1,11,10,1,0.55,0
CUST_04010,occasional,7508.87,6,5,1,0.55,0
CUST_04011,reliable,16942.85,11,11,0,0.75,0
CUST_04012,occasional,13824.16,9,9,0,0.55,0
CUST_04013,reliable,14432.43,8,7,1,0.75,0
CUST_04014,unresponsive,13477.52,10,8,2,0.25,0
CUST_04015,high_value,5770.02,1,1,0,0.8,0
CUST_04016,occasional,1954.38,3,2,1,0.55,0
CUST_04017,price_sensitive,2575.72,5,2,3,0.6,0
CUST_04018,high_value,25854.22,4,4,0,0.8,0
CUST_04019,high_value,52872.07,8,7,1,0.8,0
CUST_04020,price_sensitive,5843.34,4,4,0,0.6,0
CUST_04021,reliable,13717.56,7,7,0,0.75,0
CUST_04022,reliable,17637.71,11,10,1,0.75,0
CUST_04023,occasional,3276.26,2,2,0,0.55,0
CUST_04024,reliable,9632.2,8,8,0,0.75,0
CUST_04025,unresponsive,5182.42,4,4,0,0.25,0
CUST_04026,reliable,24112.41,14,13,1,0.75,0
CUST_04027,unresponsive,1755.21,1,1,0,0.25,0
CUST_04028,occasional,13355.2,12,10,2,0.55,0
CUST_04029,reliable,12871.61,9,9,0,0.75,0
CUST_04030,high_value,29218.32,7,6,1,0.8,0
CUST_04031,high_value,56725.75,7,7,0,0.8,0
CUST_04032,price_sensitive,2529.54,4,3,1,0.6,0
CUST_04033,reliable,6632.29,4,4,0,0.75,0
CUST_04034,reliable,11533.39,8,8,0,0.75,0
CUST_04035,price_sensitive,0.0,2,0,2,0.6,0
CUST_04036,price_sensitive,4173.25,6,5,1,0.6,0
CUST_04037,occasional,5246.58,3,3,0,0.55,0
CUST_04038,occasional,11846.39,13,13,0,0.55,0
CUST_04039,reliable,11622.06,8,7,1,0.75,0
CUST_04040,price_sensitive,7833.98,7,6,1,0.6,0
CUST_04041,reliable,14576.12,8,8,0,0.75,0
CUST_04042,unresponsive,4016.07,3,2,1,0.25,0
CUST_04043,occasional,7499.46,6,5,1,0.55,0
CUST_04044,occasional,2779.37,2,2,0,0.55,0
CUST_04045,reliable,16964.32,8,8,0,0.75,0
CUST_04046,price_sensitive,4696.72,6,6,0,0.6,0
CUST_04047,high_value,15924.21,2,2,0,0.8,0
CUST_04048,occasional,6848.53,6,5,1,0.55,0
CUST_04049,high_value,45853.19,6,6,0,0.8,0
CUST_04050,occasional,4892.52,5,3,2,0.55,0
CUST_04051,occasional,5928.88,3,3,0,0.55,0
CUST_04052,price_sensitive,3121.25,7,5,2,0.6,0
CUST_04053,reliable,23638.92,9,8,1,0.75,0
CUST_04054,occasional,2697.48,3,2,1,0.55,0
CUST_04055,occasional,2354.92,3,3,0,0.55,0
CUST_04056,high_value,4191.32,2,1,1,0.8,0
CUST_04057,high_value,32184.22,7,6,1,0.8,0
CUST_04058,unresponsive,5897.96,7,5,2,0.25,0
CUST_04059,price_sensitive,2331.68,3,3,0,0.6,0
CUST_04060,high_value,39080.58,5,5,0,0.8,0
CUST_04061,occasional,5311.59,5,4,1,0.55,0
CUST_04062,price_sensitive,4396.08,5,4,1,0.6,0
CUST_04063,reliable,10462.55,7,7,0,0.75,0
CUST_04064,reliable,12831.59,11,11,0,0.75,0
CUST_04065,occasional,2176.37,3,2,1,0.55,0
CUST_04066,occasional,10656.6,8,8,0,0.55,0
CUST_04067,price_sensitive,1738.84,1,1,0,0.6,0
CUST_04068,price_sensitive,3659.2,3,3,0,0.6,0
CUST_04069,high_value,41660.13,6,6,0,0.8,0
CUST_04070,reliable,12685.96,6,6,0,0.75,0
CUST_04071,frequent_failure,6232.52,9,5,4,0.35,0
CUST_04072,reliable,7980.69,5,4,1,0.75,0
CUST_04073,reliable,21540.98,9,9,0,0.75,0
CUST_04074,reliable,8827.14,5,5,0,0.75,0
CUST_04075,frequent_failure,4037.22,3,3,0,0.35,0
CUST_04076,occasional,1580.63,1,1,0,0.55,0
CUST_04077,reliable,10911.62,7,7,0,0.75,0
CUST_04078,reliable,14013.06,8,8,0,0.75,0
CUST_04079,reliable,12207.54,5,5,0,0.75,0
CUST_04080,reliable,8691.02,5,5,0,0.75,0
CUST_04081,occasional,11279.27,6,5,1,0.55,0
CUST_04082,frequent_failure,2024.01,5,2,3,0.35,0
CUST_04083,price_sensitive,7709.86,7,6,1,0.6,0
CUST_04084,occasional,13068.36,8,8,0,0.55,0
CUST_04085,high_value,19093.53,3,3,0,0.8,0
CUST_04086,price_sensitive,2041.96,3,3,0,0.6,0
CUST_04087,frequent_failure,2739.94,8,4,4,0.35,0
CUST_04088,unresponsive,6033.79,5,4,1,0.25,0
CUST_04089,price_sensitive,2051.89,3,2,1,0.6,0
CUST_04090,occasional,3985.2,5,5,0,0.55,0
CUST_04091,reliable,18160.91,9,8,1,0.75,0
CUST_04092,price_sensitive,3544.26,8,8,0,0.6,0
CUST_04093,unresponsive,3143.92,2,2,0,0.25,0
CUST_04094,reliable,9274.4,6,5,1,0.75,0
CUST_04095,reliable,12662.59,6,6,0,0.75,0
CUST_04096,price_sensitive,1556.68,3,2,1,0.6,0
CUST_04097,occasional,16928.75,11,11,0,0.55,0
CUST_04098,reliable,10920.14,6,6,0,0.75,0
CUST_04099,reliable,10073.24,6,6,0,0.75,0
CUST_04100,reliable,12593.32,6,6,0,0.75,0
CUST_04101,reliable,14371.24,9,8,1,0.75,0
CUST_04102,reliable,22932.78,13,13,0,0.75,0
CUST_04103,reliable,9120.37,4,4,0,0.75,0
CUST_04104,frequent_failure,8365.32,8,7,1,0.35,0
CUST_04105,high_value,27291.97,3,3,0,0.8,0
CUST_04106,occasional,4395.55,4,3,1,0.55,0
CUST_04107,occasional,6195.22,6,4,2,0.55,0
CUST_04108,price_sensitive,2764.45,4,3,1,0.6,0
CUST_04109,occasional,6625.8,6,3,3,0.55,0
CUST_04110,high_value,47605.09,8,7,1,0.8,0
CUST_04111,reliable,20741.17,11,11,0,0.75,0
CUST_04112,reliable,27161.2,9,9,0,0.75,0
CUST_04113,reliable,25120.54,12,11,1,0.75,0
CUST_04114,unresponsive,3361.65,5,3,2,0.25,0
CUST_04115,frequent_failure,3421.38,5,4,1,0.35,0
CUST_04116,occasional,7424.04,4,4,0,0.55,0
CUST_04117,frequent_failure,12247.84,10,7,3,0.35,0
CUST_04118,reliable,12294.43,7,7,0,0.75,0
CUST_04119,price_sensitive,2948.34,2,2,0,0.6,0
CUST_04120,reliable,24996.63,16,16,0,0.75,0
CUST_04121,frequent_failure,7040.42,7,5,2,0.35,0
CUST_04122,price_sensitive,7225.26,4,4,0,0.6,0
CUST_04123,reliable,8560.84,5,5,0,0.75,0
CUST_04124,occasional,4630.36,4,3,1,0.55,0
CUST_04125,reliable,8600.67,6,5,1,0.75,0
CUST_04126,reliable,888.29,2,1,1,0.75,0
CUST_04127,reliable,4190.47,2,2,0,0.75,0
CUST_04128,frequent_failure,2777.54,4,2,2,0.35,0
CUST_04129,unresponsive,13245.62,7,6,1,0.25,0
CUST_04130,frequent_failure,8463.94,7,5,2,0.35,0
CUST_04131,unresponsive,10166.44,6,5,1,0.25,0
CUST_04132,unresponsive,3873.24,3,2,1,0.25,0
CUST_04133,price_sensitive,2192.68,2,2,0,0.6,0
CUST_04134,price_sensitive,3363.82,4,3,1,0.6,0
CUST_04135,frequent_failure,5581.37,9,4,5,0.35,0
CUST_04136,price_sensitive,9008.29,9,9,0,0.6,0
CUST_04137,high_value,64587.65,9,8,1,0.8,0
CUST_04138,high_value,77079.66,11,10,1,0.8,0
CUST_04139,frequent_failure,8163.76,8,6,2,0.35,0
CUST_04140,occasional,3446.11,2,2,0,0.55,0
CUST_04141,occasional,2565.4,3,3,0,0.55,0
CUST_04142,price_sensitive,8416.59,6,6,0,0.6,0
CUST_04143,reliable,8864.84,7,6,1,0.75,0
CUST_04144,reliable,13249.22,8,8,0,0.75,0
CUST_04145,reliable,7406.65,4,4,0,0.75,0
CUST_04146,price_sensitive,3196.75,2,2,0,0.6,0
CUST_04147,frequent_failure,1163.35,4,1,3,0.35,0
CUST_04148,price_sensitive,5017.96,6,5,1,0.6,0
CUST_04149,reliable,7014.29,4,4,0,0.75,0
CUST_04150,occasional,11117.23,9,8,1,0.55,0
CUST_04151,frequent_failure,4599.31,5,3,2,0.35,0
CUST_04152,occasional,4426.7,4,3,1,0.55,0
CUST_04153,reliable,2583.44,3,3,0,0.75,0
CUST_04154,unresponsive,1664.54,2,1,1,0.25,0
CUST_04155,reliable,9591.28,6,6,0,0.75,0
CUST_04156,reliable,24924.83,15,15,0,0.75,0
CUST_04157,price_sensitive,5432.43,5,4,1,0.6,0
CUST_04158,unresponsive,7363.6,5,5,0,0.25,0
CUST_04159,reliable,16902.54,9,9,0,0.75,0
CUST_04160,frequent_failure,5065.72,8,5,3,0.35,0
CUST_04161,occasional,9682.84,5,5,0,0.55,0
CUST_04162,occasional,4493.09,6,6,0,0.55,0
CUST_04163,unresponsive,3786.56,4,3,1,0.25,0
CUST_04164,reliable,9725.27,5,5,0,0.75,0
CUST_04165,frequent_failure,6138.29,8,5,3,0.35,0
CUST_04166,price_sensitive,3672.86,3,3,0,0.6,0
CUST_04167,frequent_failure,14428.72,14,10,4,0.35,0
CUST_04168,occasional,6310.26,6,5,1,0.55,0
CUST_04169,reliable,15336.0,9,9,0,0.75,0
CUST_04170,high_value,37544.62,8,7,1,0.8,0
CUST_04171,unresponsive,20873.11,9,8,1,0.25,0
CUST_04172,reliable,11951.5,12,12,0,0.75,0
CUST_04173,reliable,17376.17,10,10,0,0.75,0
CUST_04174,reliable,6198.14,7,7,0,0.75,0
CUST_04175,price_sensitive,2409.96,3,2,1,0.6,0
CUST_04176,reliable,9005.95,4,4,0,0.75,0
CUST_04177,reliable,16319.22,9,9,0,0.75,0
CUST_04178,frequent_failure,9335.82,9,8,1,0.35,0
CUST_04179,price_sensitive,7703.54,9,8,1,0.6,0
CUST_04180,price_sensitive,2479.2,4,3,1,0.6,0
CUST_04181,price_sensitive,2331.11,3,3,0,0.6,0
CUST_04182,high_value,14710.23,6,4,2,0.8,0
CUST_04183,occasional,10188.35,6,6,0,0.55,0
CUST_04184,reliable,12735.96,6,6,0,0.75,0
CUST_04185,occasional,3003.07,4,3,1,0.55,0
CUST_04186,price_sensitive,5714.25,7,4,3,0.6,0
CUST_04187,occasional,901.78,2,1,1,0.55,0
CUST_04188,frequent_failure,6725.44,10,7,3,0.35,0
CUST_04189,unresponsive,3042.15,2,2,0,0.25,0
CUST_04190,unresponsive,5327.16,5,3,2,0.25,0
CUST_04191,occasional,2204.62,4,2,2,0.55,0
CUST_04192,frequent_failure,6112.84,7,5,2,0.35,0
CUST_04193,frequent_failure,2970.0,11,3,8,0.35,0
CUST_04194,reliable,14837.26,11,10,1,0.75,0
CUST_04195,reliable,11979.25,9,9,0,0.75,0
CUST_04196,price_sensitive,3394.03,3,3,0,0.6,0
CUST_04197,reliable,17570.56,7,7,0,0.75,0
CUST_04198,high_value,53123.36,5,5,0,0.8,0
CUST_04199,occasional,4143.19,3,2,1,0.55,0
CUST_04200,occasional,4176.13,6,4,2,0.55,0
CUST_04201,occasional,2280.29,3,2,1,0.55,0
CUST_04202,occasional,11420.12,8,8,0,0.55,0
CUST_04203,price_sensitive,1930.15,3,2,1,0.6,0
CUST_04204,reliable,5606.29,4,4,0,0.75,0
CUST_04205,frequent_failure,4930.06,8,4,4,0.35,0
CUST_04206,price_sensitive,7429.16,8,7,1,0.6,0
CUST_04207,occasional,5634.16,3,3,0,0.55,0
CUST_04208,price_sensitive,858.73,1,1,0,0.6,0
CUST_04209,reliable,7790.01,5,5,0,0.75,0
CUST_04210,reliable,13514.78,13,12,1,0.75,0
CUST_04211,price_sensitive,2689.03,2,2,0,0.6,0
CUST_04212,occasional,6124.58,5,5,0,0.55,0
CUST_04213,price_sensitive,5562.82,6,5,1,0.6,0
CUST_04214,reliable,9174.1,7,6,1,0.75,0
CUST_04215,occasional,6073.87,4,3,1,0.55,0
CUST_04216,reliable,5691.0,3,3,0,0.75,0
CUST_04217,occasional,10457.16,6,6,0,0.55,0
CUST_04218,price_sensitive,6139.22,4,4,0,0.6,0
CUST_04219,occasional,6100.28,6,5,1,0.55,0
CUST_04220,occasional,1385.15,1,1,0,0.55,0
CUST_04221,reliable,19275.9,10,10,0,0.75,0
CUST_04222,high_value,45631.59,7,7,0,0.8,0
CUST_04223,occasional,4811.76,5,3,2,0.55,0
CUST_04224,unresponsive,6177.15,3,3,0,0.25,0
CUST_04225,reliable,15923.0,12,12,0,0.75,0
CUST_04226,reliable,4080.89,4,4,0,0.75,0
CUST_04227,reliable,26317.11,13,13,0,0.75,0
CUST_04228,price_sensitive,4772.13,5,4,1,0.6,0
CUST_04229,reliable,17048.23,9,9,0,0.75,0
CUST_04230,reliable,20883.97,9,9,0,0.75,0
CUST_04231,reliable,25866.19,13,13,0,0.75,0
CUST_04232,reliable,28443.04,12,12,0,0.75,0
CUST_04233,occasional,10253.32,8,8,0,0.55,0
CUST_04234,occasional,4319.03,4,4,0,0.55,0
CUST_04235,reliable,4818.04,3,3,0,0.75,0
CUST_04236,frequent_failure,6091.42,4,4,0,0.35,0
CUST_04237,reliable,7235.58,4,4,0,0.75,0
CUST_04238,unresponsive,14531.71,8,8,0,0.25,0
CUST_04239,reliable,18977.0,8,8,0,0.75,0
CUST_04240,occasional,2779.72,2,2,0,0.55,0
CUST_04241,frequent_failure,7954.72,6,4,2,0.35,0
CUST_04242,unresponsive,1955.21,2,2,0,0.25,0
CUST_04243,occasional,6879.3,5,5,0,0.55,0
CUST_04244,high_value,64857.58,9,8,1,0.8,0
CUST_04245,high_value,20203.91,2,2,0,0.8,0
CUST_04246,occasional,10244.18,5,5,0,0.55,0
CUST_04247,price_sensitive,5018.59,4,4,0,0.6,0
CUST_04248,price_sensitive,4681.48,4,4,0,0.6,0
CUST_04249,occasional,10982.6,5,5,0,0.55,0
CUST_04250,price_sensitive,1175.68,1,1,0,0.6,0
CUST_04251,reliable,10961.56,6,6,0,0.75,0
CUST_04252,unresponsive,6438.22,5,4,1,0.25,0
CUST_04253,occasional,3527.12,6,4,2,0.55,0
CUST_04254,price_sensitive,4404.86,8,5,3,0.6,0
CUST_04255,occasional,4076.05,2,2,0,0.55,0
CUST_04256,occasional,16087.0,12,11,1,0.55,0
CUST_04257,occasional,7705.68,7,6,1,0.55,0
CUST_04258,price_sensitive,7889.59,6,5,1,0.6,0
CUST_04259,frequent_failure,6601.11,7,6,1,0.35,0
CUST_04260,reliable,10604.2,9,9,0,0.75,0
CUST_04261,reliable,17676.22,10,10,0,0.75,0
CUST_04262,reliable,7147.56,7,6,1,0.75,0
CUST_04263,unresponsive,6390.2,5,5,0,0.25,0
CUST_04264,frequent_failure,3963.12,4,2,2,0.35,0
CUST_04265,reliable,15156.49,6,6,0,0.75,0
CUST_04266,price_sensitive,3754.2,4,3,1,0.6,0
CUST_04267,price_sensitive,2660.36,4,3,1,0.6,0
CUST_04268,reliable,16694.66,10,10,0,0.75,0
CUST_04269,high_value,6090.11,1,1,0,0.8,0
CUST_04270,occasional,4855.73,4,4,0,0.55,0
CUST_04271,price_sensitive,7143.19,6,5,1,0.6,0
CUST_04272,occasional,1447.21,2,1,1,0.55,0
CUST_04273,high_value,57165.4,5,5,0,0.8,0
CUST_04274,unresponsive,3527.84,3,2,1,0.25,0
CUST_04275,occasional,2781.09,2,2,0,0.55,0
CUST_04276,reliable,11956.07,8,8,0,0.75,0
CUST_04277,price_sensitive,2825.79,2,2,0,0.6,0
CUST_04278,reliable,13969.47,8,8,0,0.75,0
CUST_04279,reliable,10213.36,4,4,0,0.75,0
CUST_04280,unresponsive,11066.36,6,6,0,0.25,0
CUST_04281,occasional,3496.5,3,2,1,0.55,0
CUST_04282,price_sensitive,2034.03,4,2,2,0.6,0
CUST_04283,price_sensitive,2051.29,2,2,0,0.6,0
CUST_04284,unresponsive,1806.73,2,1,1,0.25,0
CUST_04285,reliable,17475.67,7,6,1,0.75,0
CUST_04286,reliable,6312.26,4,4,0,0.75,0
CUST_04287,reliable,11259.17,9,8,1,0.75,0
CUST_04288,occasional,6331.28,4,3,1,0.55,0
CUST_04289,reliable,7992.17,5,4,1,0.75,0
CUST_04290,reliable,8665.69,6,6,0,0.75,0
CUST_04291,price_sensitive,1203.54,1,1,0,0.6,0
CUST_04292,reliable,32115.49,14,13,1,0.75,0
CUST_04293,occasional,4411.58,3,3,0,0.55,0
CUST_04294,unresponsive,9581.2,5,5,0,0.25,0
CUST_04295,occasional,7769.7,4,4,0,0.55,0
CUST_04296,price_sensitive,3245.7,4,3,1,0.6,0
CUST_04297,frequent_failure,12984.29,9,7,2,0.35,0
CUST_04298,occasional,3384.28,4,4,0,0.55,0
CUST_04299,reliable,18606.11,8,8,0,0.75,0
CUST_04300,reliable,6040.52,5,5,0,0.75,0
CUST_04301,high_value,15463.48,2,2,0,0.8,0
CUST_04302,price_sensitive,7598.8,8,7,1,0.6,0
CUST_04303,frequent_failure,3115.46,4,3,1,0.35,0
CUST_04304,high_value,53188.51,9,9,0,0.8,0
CUST_04305,reliable,8424.21,6,6,0,0.75,0
CUST_04306,reliable,15598.91,11,11,0,0.75,0
CUST_04307,reliable,14063.18,8,8,0,0.75,0
CUST_04308,reliable,10493.76,7,7,0,0.75,0
CUST_04309,unresponsive,10583.79,10,8,2,0.25,0
CUST_04310,occasional,3644.63,5,5,0,0.55,0
CUST_04311,reliable,12471.32,7,7,0,0.75,0
CUST_04312,occasional,18116.28,10,10,0,0.55,0
CUST_04313,high_value,27397.02,6,4,2,0.8,0
CUST_04314,reliable,15121.5,9,8,1,0.75,0
CUST_04315,reliable,22714.75,10,10,0,0.75,0
CUST_04316,reliable,12462.65,8,7,1,0.75,0
CUST_04317,price_sensitive,3493.03,6,4,2,0.6,0
CUST_04318,unresponsive,0.0,1,0,1,0.25,0
CUST_04319,occasional,4420.54,4,4,0,0.55,0
CUST_04320,reliable,4242.43,4,3,1,0.75,0
CUST_04321,reliable,21263.83,11,11,0,0.75,0
CUST_04322,price_sensitive,3978.36,4,4,0,0.6,0
CUST_04323,reliable,25203.22,13,12,1,0.75,0
CUST_04324,unresponsive,3489.77,2,2,0,0.25,0
CUST_04325,reliable,5411.84,4,3,1,0.75,0
CUST_04326,price_sensitive,5607.82,5,5,0,0.6,0
CUST_04327,unresponsive,13596.65,8,7,1,0.25,0
CUST_04328,occasional,4865.45,3,3,0,0.55,0
CUST_04329,occasional,4424.4,6,4,2,0.55,0
CUST_04330,frequent_failure,3416.32,7,3,4,0.35,0
CUST_04331,occasional,1251.0,1,1,0,0.55,0
CUST_04332,reliable,20223.57,11,11,0,0.75,0
CUST_04333,occasional,5827.46,3,3,0,0.55,0
CUST_04334,frequent_failure,12838.47,12,8,4,0.35,0
CUST_04335,price_sensitive,1212.77,3,1,2,0.6,0
CUST_04336,reliable,27814.43,12,12,0,0.75,0
CUST_04337,price_sensitive,5449.29,5,5,0,0.6,0
CUST_04338,price_sensitive,5470.65,6,5,1,0.6,0
CUST_04339,price_sensitive,3407.12,3,3,0,0.6,0
CUST_04340,price_sensitive,3083.41,2,2,0,0.6,0
CUST_04341,occasional,4790.91,4,4,0,0.55,0
CUST_04342,price_sensitive,10869.92,7,7,0,0.6,0
CUST_04343,occasional,4954.35,3,3,0,0.55,0
CUST_04344,occasional,4727.95,6,3,3,0.55,0
CUST_04345,occasional,14264.21,13,12,1,0.55,0
CUST_04346,unresponsive,10599.4,4,4,0,0.25,0
CUST_04347,occasional,1118.42,1,1,0,0.55,0
CUST_04348,occasional,7648.38,5,5,0,0.55,0
CUST_04349,reliable,15035.97,12,11,1,0.75,0
CUST_04350,occasional,3883.82,3,2,1,0.55,0
CUST_04351,reliable,28993.72,17,16,1,0.75,0
CUST_04352,unresponsive,6109.92,5,4,1,0.25,0
CUST_04353,unresponsive,0.0,1,0,1,0.25,0
CUST_04354,occasional,12948.92,10,9,1,0.55,0
CUST_04355,occasional,7700.36,4,4,0,0.55,0
CUST_04356,reliable,9516.54,8,6,2,0.75,0
CUST_04357,frequent_failure,6856.71,5,4,1,0.35,0
CUST_04358,frequent_failure,1547.63,2,2,0,0.35,0
CUST_04359,occasional,6971.07,5,5,0,0.55,0
CUST_04360,reliable,8580.71,7,7,0,0.75,0
CUST_04361,occasional,5577.11,6,5,1,0.55,0
CUST_04362,reliable,6912.57,4,4,0,0.75,0
CUST_04363,reliable,14482.08,8,7,1,0.75,0
CUST_04364,reliable,9586.43,6,6,0,0.75,0
CUST_04365,occasional,3696.09,4,4,0,0.55,0
CUST_04366,occasional,3849.41,4,4,0,0.55,0
CUST_04367,price_sensitive,2445.38,2,2,0,0.6,0
CUST_04368,occasional,2098.35,3,3,0,0.55,0
CUST_04369,reliable,13225.88,8,8,0,0.75,0
CUST_04370,high_value,30600.69,5,5,0,0.8,0
CUST_04371,occasional,9155.61,8,7,1,0.55,0
CUST_04372,occasional,6473.3,6,6,0,0.55,0
CUST_04373,reliable,23622.38,11,10,1,0.75,0
CUST_04374,occasional,4459.95,3,3,0,0.55,0
CUST_04375,reliable,15417.94,7,7,0,0.75,0
CUST_04376,high_value,32490.57,5,4,1,0.8,0
CUST_04377,frequent_failure,6331.55,10,8,2,0.35,0
CUST_04378,unresponsive,3493.84,2,2,0,0.25,0
CUST_04379,price_sensitive,4075.35,4,2,2,0.6,0
CUST_04380,reliable,15431.33,7,7,0,0.75,0
CUST_04381,high_value,17430.35,3,3,0,0.8,0
CUST_04382,unresponsive,4658.78,5,4,1,0.25,0
CUST_04383,occasional,8539.4,8,6,2,0.55,0
CUST_04384,unresponsive,9910.91,6,6,0,0.25,0
CUST_04385,reliable,19143.44,8,8,0,0.75,0
CUST_04386,reliable,3122.8,4,4,0,0.75,0
CUST_04387,price_sensitive,6054.11,5,5,0,0.6,0
CUST_04388,price_sensitive,4564.99,3,3,0,0.6,0
CUST_04389,reliable,14222.81,8,8,0,0.75,0
CUST_04390,price_sensitive,2272.01,4,3,1,0.6,0
CUST_04391,reliable,9258.42,7,7,0,0.75,0
